                  v_AMD        vw     o_AMD    c_AMD     h_AMD     l_AMD        n                 t_a  AMD_SMA_10  AMD_SMA_50  AMD_Returns
t                                                                                                                                         
2024-09-26   37645066.0  166.7465  167.0550  167.490  168.6800  164.0500   434759 2024-09-26 04:00:00    156.0770    146.3552     0.033761
2024-09-27   27502874.0  165.6388  167.4800  164.350  168.7286  163.7400   297675 2024-09-27 04:00:00    157.2810    146.5268    -0.018747
2024-09-30   21243730.0  163.6571  163.1000  164.080  165.0800  162.1800   252029 2024-09-30 04:00:00    158.4810    146.7768    -0.001643
2024-10-01   31234446.0  160.4862  164.4800  159.750  165.4000  158.0800   347425 2024-10-01 04:00:00    159.3740    146.8544    -0.026390
2024-10-02   24457915.0  160.8248  159.3100  159.780  163.1000  158.6689   278179 2024-10-02 04:00:00    160.5230    146.9700     0.000188
2024-10-03   29386646.0  163.5973  159.7100  162.850  166.7894  159.4000   324850 2024-10-03 04:00:00    161.1340    147.3344     0.019214
2024-10-04   44209614.0  168.5024  166.5330  170.900  171.2100  164.4200   471568 2024-10-04 04:00:00    162.6290    147.9860     0.049432
2024-10-07   38157530.0  170.4041  171.0800  170.970  172.4100  168.2100   415086 2024-10-07 04:00:00    164.0510    148.6056     0.000410
2024-10-08   34117850.0  172.0265  171.7500  172.800  173.6000  170.0000   362358 2024-10-08 04:00:00    165.4990    149.2666     0.010704
2024-10-09   33656214.0  170.9845  174.0500  171.020  174.0500  169.5500   366624 2024-10-09 04:00:00    166.3990    149.9182    -0.010301
2024-10-10   74593401.0  166.0106  169.7600  164.180  172.0100  162.0000   676567 2024-10-10 04:00:00    166.0680    150.3122    -0.039995
2024-10-11   41218946.0  166.5739  164.1850  167.890  169.3500  163.0101   430618 2024-10-11 04:00:00    166.4220    151.0192     0.022597
2024-10-14   31618386.0  166.6260  167.7700  165.270  168.9000  165.1500   336727 2024-10-14 04:00:00    166.5410    151.6746    -0.015605
2024-10-15   50558803.0  158.1902  163.2100  156.640  164.1300  155.7400   607795 2024-10-15 04:00:00    166.2300    152.1110    -0.052218
2024-10-16   30482034.0  156.5505  158.0750  156.130  158.2800  154.9159   324466 2024-10-16 04:00:00    165.8650    152.6300    -0.003256
2024-10-17   29227901.0  157.8516  160.0000  156.250  160.4400  156.2000   319428 2024-10-17 04:00:00    165.2050    153.1816     0.000769
2024-10-18   22840598.0  156.4069  157.4100  155.970  158.0100  155.5600   247055 2024-10-18 04:00:00    163.7120    153.5746    -0.001792
2024-10-21   25343541.0  156.3620  155.7600  157.900  158.0000  154.1500   274851 2024-10-21 04:00:00    162.4050    154.0472     0.012374
2024-10-22   34017966.0  153.7368  156.6000  154.090  156.7400  151.9100   377200 2024-10-22 04:00:00    160.5340    154.3936    -0.024129
2024-10-23   25681976.0  152.2536  153.0000  152.910  153.4450  150.5200   298339 2024-10-23 04:00:00    158.7230    154.6292    -0.007658
2024-10-24   22569815.0  153.6868  154.7400  153.440  155.1900  152.3500   265797 2024-10-24 04:00:00    157.6490    154.8830     0.003466
2024-10-25   28827595.0  157.1409  155.4000  156.230  158.9100  155.0500   318302 2024-10-25 04:00:00    156.4830    155.0604     0.018183
2024-10-28   30074121.0  159.0871  158.5000  159.920  160.2800  157.0450   352070 2024-10-28 04:00:00    155.9480    155.2876     0.023619
2024-10-29   70213255.0  162.6692  161.1000  166.250  167.5099  158.9400   697687 2024-10-29 04:00:00    156.9090    155.5070     0.039582
2024-10-30   83096142.0  150.2540  153.0100  148.600  153.1200  148.1000   968058 2024-10-30 04:00:00    156.1560    155.3510    -0.106165
2024-10-31   44087044.0  144.7919  147.8000  144.070  148.6800  143.3300   550011 2024-10-31 04:00:00    154.9380    155.0762    -0.030485
2024-11-01   36503062.0  142.4737  144.4400  141.860  144.5400  141.3200   430104 2024-11-01 04:00:00    153.5270    154.8794    -0.015340
2024-11-04   28368024.0  141.5744  141.7000  140.710  143.6400  139.7200   330534 2024-11-04 05:00:00    151.8080    154.5940    -0.008107
2024-11-05   26598652.0  141.7587  141.9400  141.660  143.0800  140.8000   282511 2024-11-05 05:00:00    150.5650    154.4274     0.006751
2024-11-06   32029343.0  143.9917  144.9500  145.100  145.6250  141.5200   376389 2024-11-06 05:00:00    149.7840    154.3194     0.024283
2024-11-07   29654280.0  148.7475  146.6800  149.820  150.1200  145.6600   372276 2024-11-07 05:00:00    149.4220    154.3886     0.032529
2024-11-08   27153078.0  148.7881  149.3900  147.950  150.7100  147.5250   319220 2024-11-08 05:00:00    148.5940    154.4378    -0.012482
2024-11-11   28300249.0  146.5284  147.3800  147.350  148.5700  144.9100   344273 2024-11-11 05:00:00    147.3370    154.4136    -0.004055
2024-11-12   33780608.0  144.0121  147.0000  143.630  147.4500  141.5501   371601 2024-11-12 05:00:00    145.0750    154.5474    -0.025246
2024-11-13   33825794.0  141.0879  142.8600  139.300  144.4900  139.0700   402362 2024-11-13 05:00:00    144.1450    154.5160    -0.030147
2024-11-14   31282014.0  139.6075  140.3400  138.840  141.4000  138.5600   328178 2024-11-14 05:00:00    143.6220    154.5040    -0.003302
2024-11-15   43297365.0  135.3312  136.5750  134.900  137.3500  133.6500   471687 2024-11-15 05:00:00    142.9260    154.5150    -0.028378
2024-11-18   37811486.0  139.3716  138.1850  138.930  140.9000  137.2100   371686 2024-11-18 05:00:00    142.7480    154.5306     0.029874
2024-11-19   22972048.0  138.6447  137.4100  139.390  139.7500  137.1400   253831 2024-11-19 05:00:00    142.5210    154.4616     0.003311
2024-11-20   27756027.0  137.1259  138.9600  137.600  140.7700  135.4800   317152 2024-11-20 05:00:00    141.7710    154.2164    -0.012842
2024-11-21   28066061.0  137.2353  138.8700  137.490  140.2799  134.9300   344741 2024-11-21 05:00:00    140.5380    153.9508    -0.000799
2024-11-22   20597249.0  138.1303  137.3500  138.350  139.1300  137.0400   248846 2024-11-22 05:00:00    139.5780    153.6716     0.006255
2024-11-25   30401645.0  140.8663  140.4900  141.130  142.3500  139.0500   350901 2024-11-25 05:00:00    138.9560    153.4526     0.020094
2024-11-26   31793812.0  138.1257  142.5500  137.720  142.8000  136.6200   366789 2024-11-26 05:00:00    138.3650    153.1906    -0.024162
2024-11-27   29901947.0  135.0301  137.2000  136.240  137.9400  132.9600   363700 2024-11-27 05:00:00    138.0590    152.9496    -0.010746
2024-11-29   15781172.0  137.5177  136.2400  137.175  138.5876  135.7800   189450 2024-11-29 05:00:00    137.8925    152.5583     0.006863
2024-12-02   32694245.0  141.2500  137.9150  142.060  142.8200  137.8000   369456 2024-12-02 05:00:00    138.6085    152.2805     0.035611
2024-12-03   21986553.0  142.0625  142.5800  141.980  143.4495  141.0801   282810 2024-12-03 05:00:00    138.9135    151.9851    -0.000563
2024-12-04   25289736.0  142.7998  142.9600  143.990  144.1200  141.1800   291042 2024-12-04 05:00:00    139.3735    151.6985     0.014157
2024-12-05   27614807.0  141.9272  143.6800  141.360  143.9500  140.3800   317513 2024-12-05 05:00:00    139.7495    151.2853    -0.018265
2024-12-06   32476073.0  139.9791  141.4800  138.590  142.7852  137.4000   375272 2024-12-06 05:00:00    139.8595    150.7073    -0.019595
2024-12-09   54928782.0  132.3124  135.7100  130.870  135.7700  130.0000   712769 2024-12-09 05:00:00    139.1115    150.0377    -0.055704
